YALE UNIVERSITY,1893992;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1888406;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1888406;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1863809;
NOVA RESEARCH COMPANY,6440186;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1888405;
CALIFORNIA STATE UNIVERSITY LONG BEACH,1877460;
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,1877459;
YALE UNIVERSITY,1888408;
BOSTON MEDICAL CENTER,1873784;
UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,1893991;
TEXAS A&M UNIVERSITY SYSTEM,1877457;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1876424;
UNIVERSITY OF WISCONSIN MADISON,1877454;
SCRIPPS RESEARCH INSTITUTE,1877486;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1867784;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1877452;
JOHN JAY COLLEGE OF CRIMINAL JUSTICE,1893989;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1891953;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1967436;
NATIONAL OPINION RESEARCH CENTER,1976975;
"FRIENDS RESEARCH INSTITUTE, INC.",6280708;
NATIONAL DEVELOPMENT &RES INSTITUTES,7821331;
JOHNS HOPKINS UNIVERSITY,1884996;
UNIVERSITY OF MINNESOTA TWIN CITIES,1877443;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1863808;
CASE WESTERN RESERVE UNIVERSITY,1866989;
MEDICAL COLLEGE OF WISCONSIN,1877442;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1879606;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,6085899;
TUFTS UNIVERSITY BOSTON,1939746;
UNIVERSITY OF PENNSYLVANIA,1869176;
PURDUE UNIVERSITY WEST LAFAYETTE,1858759;
UNIVERSITY OF COLORADO DENVER,1878610;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1862792;
UNIVERSITY OF MARYLAND BALTIMORE,6773883;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1888400;
INDIANA UNIVERSITY BLOOMINGTON,1881234;
UNIVERSITY OF ILLINOIS AT CHICAGO,6375657;
JOHNS HOPKINS UNIVERSITY,1866990;
UNIVERSITY OF WASHINGTON,8500660;
UNIVERSITY OF KENTUCKY,1888410;
DUKE UNIVERSITY,1860293;
YALE UNIVERSITY,1867191;
EMORY UNIVERSITY,6763376;
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,1883808;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,1859718;
UNIVERSITY OF SOUTHERN CALIFORNIA,6418398;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1895551;
JACKSON STATE UNIVERSITY,1955307;
NATIONAL DEVELOPMENT &RES INSTITUTES,1868037;
UNIVERSITY OF CALIFORNIA DAVIS,1893986;
EMORY UNIVERSITY,1864783;
EMORY UNIVERSITY,1864783;
GEORGETOWN UNIVERSITY,1860370;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1882329;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1863818;
UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,9318128;
OHIO STATE UNIVERSITY,1967409;
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,8328546;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1859717;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1859717;
WAYNE STATE UNIVERSITY,1877424;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1883783;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1879435;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1893997;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1893997;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1876215;
UNIVERSITY OF IOWA,1861201;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1878608;
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,1877417;
"MC LEAN HOSPITAL (BELMONT, MA)",1877433;
OHIO STATE UNIVERSITY,1857752;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1859570;
GEORGE WASHINGTON UNIVERSITY,1967397;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1883781;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1878608;
UNIVERSITY OF WASHINGTON,1878939;
MCGILL UNIVERSITY,1916065;
CALIFORNIA STATE UNIVERSITY LONG BEACH,1877460;
JOHNS HOPKINS UNIVERSITY,6101777;
JOHNS HOPKINS UNIVERSITY,6101777;
NORTHWESTERN UNIVERSITY,1860737;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1893410;
UNIVERSIDAD CENTRAL DEL CARIBE,7764955;
"HAIGHT-ASHBURY FREE CLINICS, INC.",1877427;
EMORY UNIVERSITY,1883795;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1892062;
UNIVERSITY OF ARIZONA,1955306;
UNIVERSITY OF ARIZONA,1955306;
BETH ISRAEL MEDICAL CTR (NEW YORK),1873117;
BETH ISRAEL MEDICAL CTR (NEW YORK),6815828;
UNIVERSITY OF MIAMI CORAL GABLES,1877428;
UNIVERSITY OF MIAMI CORAL GABLES,1877428;
CHILDREN'S HOSPITAL LOS ANGELES,6775179;
UNIVERSITY OF WISCONSIN MADISON,1863800;
UNIVERSITY OF CHICAGO,1858498;
UNIVERSITY OF SOUTH FLORIDA,1873116;
OREGON HEALTH AND SCIENCE UNIVERSITY,1861200;
UNIVERSITY OF MARYLAND COLLEGE PK CAMPUS,1880440;
UNIVERSITY OF MARYLAND COLLEGE PK CAMPUS,1880440;
WASHINGTON UNIVERSITY,1858757;
"MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",1896770;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1961019;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1961019;
COLUMBIA UNIVERSITY TEACHERS COLLEGE,1882328;
NATHAN S. KLINE INSTITUTE FOR PSYCH RES,1878938;
EMORY UNIVERSITY,1878607;
UNIVERSITY OF MARYLAND COLLEGE PK CAMPUS,1903143;
NEW YORK STATE PSYCHIATRIC INSTITUTE,8192463;
JOHNS HOPKINS UNIVERSITY,1877426;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1860284;
WAYNE STATE UNIVERSITY,6171401;
GOTEBORG UNIVERSITY,6320312;
OREGON RESEARCH INSTITUTE,1896625;
UNIVERSITY OF WASHINGTON,8187946;
FLORIDA INTERNATIONAL UNIVERSITY,1863798;
UNIVERSITY OF UTAH,1972825;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1862119;
BOSTON UNIVERSITY MEDICAL CAMPUS,8489483;
UNIVERSITY OF UTAH,1859586;
AFFILIATED SYSTEMS CORPORATION,2282073;
CEDARS-SINAI MEDICAL CENTER,8305756;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1878937;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1876326;
YALE UNIVERSITY,6201052;
NATIONAL DEVELOPMENT &RES INSTITUTES,1888429;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1881441;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1858258;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1889931;
OREGON GRADUATE INSTITUTE SCIENCE &TECH,1879169;
NEW YORK STATE PSYCHIATRIC INSTITUTE,8192669;
OREGON HEALTH AND SCIENCE UNIVERSITY,1864301;
BRANDEIS UNIVERSITY,1878150;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1879601;
"FRIENDS RESEARCH INSTITUTE, INC.",1972842;
UNIVERSITY OF DELAWARE,1858751;
UNIVERSITY OF KENTUCKY,1878605;
SUNY DOWNSTATE MEDICAL CENTER,1867354;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1967392;
TORREY PINES INST FOR MOLECULAR STUDIES,1873829;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1879339;
UNIVERSITY OF ILLINOIS AT CHICAGO,6375657;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1880438;
MCP HAHNEMANN UNIVERSITY,7804587;
"FRIENDS RESEARCH INSTITUTE, INC.",6203924;
"FRIENDS RESEARCH INSTITUTE, INC.",6203924;
UNIVERSITY OF ILLINOIS AT CHICAGO,1967632;
UNIVERSITY OF MINNESOTA TWIN CITIES,1859567;
UNIVERSITY OF MINNESOTA TWIN CITIES,1859567;
UNIVERSITY OF MINNESOTA TWIN CITIES,1859567;
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,1910421;
BROWN UNIVERSITY,1885256;
JOHNS HOPKINS UNIVERSITY,1862787;
VIRGINIA POLYTECHNIC INST AND ST UNIV,1872877;
"MC LEAN HOSPITAL (BELMONT, MA)",1858755;
ROCKEFELLER UNIVERSITY,1883774;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1888406;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1859859;
TEMPLE UNIVERSITY,1955304;
JOHNS HOPKINS UNIVERSITY,1865960;
JOHNS HOPKINS UNIVERSITY,1865960;
TEMPLE UNIVERSITY,1955303;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1873112;
JOHNS HOPKINS UNIVERSITY,1877415;
JOHNS HOPKINS UNIVERSITY,1877415;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1873968;
MCP HAHNEMANN UNIVERSITY,1877411;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1877410;
SRI INTERNATIONAL,1903508;
SRI INTERNATIONAL,1903508;
EMORY UNIVERSITY,1903506;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,2478588;
UNIVERSITY OF MINNESOTA TWIN CITIES,1862118;
BROWN UNIVERSITY,1901811;
JOHNS HOPKINS UNIVERSITY,2408628;
MASSACHUSETTS GENERAL HOSPITAL,1858753;
UNIVERSITY OF MINNESOTA TWIN CITIES,1858493;
BAYLOR COLLEGE OF MEDICINE,1901133;
NATIONAL DEVELOPMENT &RES INSTITUTES,7821331;
RAND CORPORATION,2408671;
YALE UNIVERSITY,2084096;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,2072287;
TEMPLE UNIVERSITY,1879434;
UNIVERSITY OF ARIZONA,1900275;
DARTMOUTH COLLEGE,1858157;
OREGON HEALTH AND SCIENCE UNIVERSITY,1900273;
VIRGINIA COMMONWEALTH UNIVERSITY,1858492;
YALE UNIVERSITY,6266596;
BROWN UNIVERSITY,1880151;
OREGON RESEARCH INSTITUTE,1861197;
DUKE UNIVERSITY,1891087;
UNIVERSITY OF KENTUCKY,1873108;
UNIVERSITY OF KENTUCKY,1859568;
UNIVERSITY OF WASHINGTON,1858934;
"CHESTNUT HEALTH SYSTEMS, INC.",1861068;
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",8899531;
MEDICAL COLLEGE OF WISCONSIN,1896766;
UNIVERSITY OF KENTUCKY,1858933;
HISPANIC HEALTH COUNCIL,1863801;
RAND CORPORATION,1890758;
RAND CORPORATION,1891886;
RAND CORPORATION,1891886;
UNIVERSITY OF MIAMI CORAL GABLES,2252678;
RAND CORPORATION,1872053;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1874155;
UPSTATE MEDICAL UNIVERSITY,1967610;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1870159;
"FRIENDS RESEARCH INSTITUTE, INC.",6280708;
PUBLIC HEALTH INSTITUTE,1888395;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1888393;
YALE UNIVERSITY,1863812;
AFFILIATED SYSTEMS CORPORATION,7029726;
LOUISIANA STATE UNIV HSC NEW ORLEANS,7776088;
INSTITUTE FOR COMMUNITY RESEARCH,7678075;
INSTITUTE FOR COMMUNITY RESEARCH,7678075;
JOHNS HOPKINS UNIVERSITY,1886617;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1886616;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1886134;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1866589;
SEATTLE-KING COUNTY PUBLIC HEALTH DEPT,1870157;
HENRY FORD HEALTH SYSTEM,1881637;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1864478;
CENTRAL NEW YORK RESEARCH CORPORATION,1885638;
"MC LEAN HOSPITAL (BELMONT, MA)",1885636;
UNIVERSITY OF MINNESOTA TWIN CITIES,1884997;
VIRGINIA COMMONWEALTH UNIVERSITY,6382137;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1884816;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1884815;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1883825;
RESEARCH TRIANGLE INSTITUTE,1967430;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1967430;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1864603;
"APT FOUNDATION, INC.",1882328;
ROSALIND FRANKLIN UNIV OF MEDICINE &SCI,7356224;
ROSALIND FRANKLIN UNIV OF MEDICINE &SCI,7356224;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1875773;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1875773;
MASSACHUSETTS GENERAL HOSPITAL,1882325;
RESEARCH TRIANGLE INSTITUTE,1872751;
MCP HAHNEMANN UNIVERSITY,6389398;
LOUISIANA STATE UNIV-UNIV OF NEW ORLEANS,1881612;
RESEARCH TRIANGLE INSTITUTE,1868736;
NAT'L INST OF HLTH/MED RES INSERM-PARIS,2093424;
GEORGIA INSTITUTE OF TECHNOLOGY,1868735;
GEORGIA INSTITUTE OF TECHNOLOGY,1868735;
"ORGANIX, INC.",8004514;
GEORGETOWN UNIVERSITY,2093527;
HUMAN BIOMOLECULAR RESEARCH INSTITUTE,3084002;
HUMAN BIOMOLECULAR RESEARCH INSTITUTE,3084002;
HUMAN BIOMOLECULAR RESEARCH INSTITUTE,3084002;
GEORGETOWN UNIVERSITY,1860370;
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,2421308;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1877536;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1860301;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,1879878;
UNIVERSITY OF KENTUCKY,1873108;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1873105;
UNIVERSITY OF BRITISH COLUMBIA,2097448;
NATIONAL DEVELOPMENT &RES INSTITUTES,1873103;
TUFTS UNIVERSITY BOSTON,1873102;
TUFTS UNIVERSITY BOSTON,1873102;
UNIVERSITY OF PENNSYLVANIA,1872992;
JOHNS HOPKINS UNIVERSITY,1872991;
JOHNS HOPKINS UNIVERSITY,1872991;
UNIVERSITY OF PENNSYLVANIA,1872987;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1872986;
RESEARCH TRIANGLE INSTITUTE,1872751;
UNIVERSITY OF DELAWARE,6775178;
WASHINGTON UNIVERSITY,1871253;
RESEARCH TRIANGLE INSTITUTE,1937979;
RESEARCH TRIANGLE INSTITUTE,1937979;
CORNELL UNIVERSITY ITHACA,1862083;
UNIVERSITY OF PENNSYLVANIA,2101765;
KAISER FOUNDATION RESEARCH INSTITUTE,6472888;
UNIVERSITY OF PENNSYLVANIA,1868920;
TULANE UNIVERSITY OF LOUISIANA,6389425;
UNIVERSITY OF CHICAGO,1868379;
UNIVERSITY OF WASHINGTON,1868378;
FLORIDA STATE UNIVERSITY,1960207;
GEORGETOWN UNIVERSITY,1918456;
UNIVERSITY OF PENNSYLVANIA,6160119;
UNIVERSITY OF PENNSYLVANIA,6160119;
UNIVERSITY OF DELAWARE,1858751;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1860001;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1867561;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,2104596;
BOSTON UNIVERSITY,1867194;
YALE UNIVERSITY,1867193;
BAYLOR COLLEGE OF MEDICINE,7354340;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1867183;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1866527;
SCRIPPS RESEARCH INSTITUTE,1867180;
SCRIPPS RESEARCH INSTITUTE,1867180;
JOHNS HOPKINS UNIVERSITY,1866990;
MASSACHUSETTS MENTAL HEALTH INSTITUTE,1860947;
OREGON HEALTH AND SCIENCE UNIVERSITY,7836370;
OREGON HEALTH AND SCIENCE UNIVERSITY,7836370;
OREGON HEALTH AND SCIENCE UNIVERSITY,7836370;
UNIVERSITY OF MARYLAND BALTIMORE,1866591;
UNIVERSITY OF CALIFORNIA BERKELEY,1866590;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1866589;
BETH ISRAEL DEACONESS MEDICAL CENTER,1866423;
WEILL MEDICAL COLLEGE OF CORNELL UNIV,1866419;
CHILDREN'S HOSPITAL MED CTR (CINCINNATI),1863793;
JOHNS HOPKINS UNIVERSITY,6084861;
DUKE UNIVERSITY,1866175;
UNIVERSITY OF IOWA,2106050;
WASHINGTON STATE UNIVERSITY,1865378;
BRANDEIS UNIVERSITY,2079450;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1865375;
JOHNS HOPKINS UNIVERSITY,1881341;
JOHNS HOPKINS UNIVERSITY,1881341;
UNIVERSITY OF PENNSYLVANIA,1864779;
UNIVERSITY OF PENNSYLVANIA,1864779;
VIRGINIA COMMONWEALTH UNIVERSITY,1859148;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1864476;
UNIVERSITY OF ARIZONA,1864475;
RAND CORPORATION,1859711;
UNIVERSITY OF PENNSYLVANIA,2415714;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1873291;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,2200698;
MCMASTER UNIVERSITY,1889201;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1866611;
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",1903755;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1905862;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1862381;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1862381;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1862381;
JOHNS HOPKINS UNIVERSITY,3104126;
JOHNS HOPKINS UNIVERSITY,3104126;
UNIVERSITY OF CINCINNATI,1875200;
UNIVERSITY OF NEBRASKA LINCOLN,1886445;
UNIVERSITY OF NEBRASKA LINCOLN,1886445;
CHILDREN'S HOSPITAL MED CTR (CINCINNATI),1863793;
"FRIENDS RESEARCH INSTITUTE, INC.",6156797;
"FRIENDS RESEARCH INSTITUTE, INC.",6156797;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1897726;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1897726;
STANFORD UNIVERSITY,1876210;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1863826;
MASSACHUSETTS GENERAL HOSPITAL,1893497;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1877536;
JOHNS HOPKINS UNIVERSITY,1879613;
TULANE UNIVERSITY OF LOUISIANA,1867822;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1889159;
DUKE UNIVERSITY,1867188;
SCRIPPS RESEARCH INSTITUTE,1891464;
UNIVERSITY OF CONNECTICUT STORRS,6274976;
UNIVERSITY OF NEW MEXICO,1860812;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1894363;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1898754;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,6615379;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1893267;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1910757;
"FRIENDS RESEARCH INSTITUTE, INC.",6572943;
UNIVERSITY OF ILLINOIS AT CHICAGO,1861203;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1893387;
UNIVERSITY OF TEXAS SAN ANTONIO,2063706;
UNIVERSITY OF MINNESOTA TWIN CITIES,1862662;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1879610;
UNIVERSITY OF MINNESOTA TWIN CITIES,8764499;
RESEARCH TRIANGLE INSTITUTE,1868736;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1993632;
"MC LEAN HOSPITAL (BELMONT, MA)",1884462;
INSTITUTE FOR COMMUNITY RESEARCH,7678075;
OREGON HEALTH AND SCIENCE UNIVERSITY,1888441;
KAROLINSKA INSTITUTE,1898820;
KAROLINSKA INSTITUTE,1898820;
UNIVERSITY OF CINCINNATI,6519026;
JOHNS HOPKINS UNIVERSITY,1888454;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1859859;
OREGON HEALTH AND SCIENCE UNIVERSITY,1861200;
UNIVERSITY OF ILLINOIS AT CHICAGO,1898815;
SCIENTIFIC ANALYSIS CORPORATION,1883799;
UNIVERSITY OF ILLINOIS AT CHICAGO,8072938;
UNIVERSITY OF WASHINGTON,1894379;
UNIVERSITY OF MINNESOTA TWIN CITIES,1938024;
UNIVERSITY OF MINNESOTA TWIN CITIES,1938024;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,6777434;
LONG ISLAND JEWISH MEDICAL CENTER,1863819;
UNIVERSITY OF CONNECTICUT STORRS,6170743;
TEMPLE UNIVERSITY,1943076;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1879336;
UNIVERSITY OF WASHINGTON,1901829;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1910916;
UNIVERSITY OF WASHINGTON,8187953;
JOHNS HOPKINS UNIVERSITY,1871916;
UNIVERSITY OF WASHINGTON,8187934;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1866105;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1866105;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1888430;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1888430;
TEXAS A&M UNIVERSITY SYSTEM,1967398;
UNIVERSITY OF PENNSYLVANIA,1877440;
YALE UNIVERSITY,1960182;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1867784;
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,2422048;
BOSTON UNIVERSITY MEDICAL CAMPUS,7103633;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1888415;
RENSSELAER POLYTECHNIC INSTITUTE,1858950;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1977040;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1907249;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1859997;
OREGON RESEARCH INSTITUTE,1872469;
UNIVERSITY OF CALIFORNIA IRVINE,1878375;
UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,1871709;
NATIONAL DEVELOPMENT &RES INSTITUTES,7821331;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1869050;
JOHNS HOPKINS UNIVERSITY,2105731;
JOHNS HOPKINS UNIVERSITY,2105731;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1906943;
"OREGON SOCIAL LEARNING CENTER, INC.",1859830;
"OREGON SOCIAL LEARNING CENTER, INC.",1859830;
"OREGON SOCIAL LEARNING CENTER, INC.",1859830;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1877518;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1879339;
UNIVERSITY OF COLORADO AT BOULDER,2061892;
UNIVERSITY OF PENNSYLVANIA,1883828;
SUNY DOWNSTATE MEDICAL CENTER,1879837;
JOHNS HOPKINS UNIVERSITY,1884996;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1878158;
NATIONAL CENTER ON ADDICTION/SUB ABUSE,1878158;
"FRIENDS RESEARCH INSTITUTE, INC.",1864477;
UNIVERSITY OF MARYLAND BALTIMORE,1866591;
SOUTHERN UNIV A&M COL BATON ROUGE,2109159;
UNIVERSITY OF PENNSYLVANIA,1967466;
NEW YORK STATE PSYCHIATRIC INSTITUTE,1910149;
BETH ISRAEL MEDICAL CTR (NEW YORK),7701616;
JOHNS HOPKINS UNIVERSITY,6084861;
UNIVERSITY OF COLORADO DENVER,1888414;
YALE UNIVERSITY,7136013;
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,1894003;
PUBLIC HEALTH INSTITUTE,1866069;
UNIVERSITY OF COLORADO DENVER,6703611;
UNIVERSITY OF WISCONSIN MADISON,6106501;
UNIVERSITY OF WISCONSIN MADISON,6106501;
JOHNS HOPKINS UNIVERSITY,1858936;
JOHNS HOPKINS UNIVERSITY,1858936;
JOHNS HOPKINS UNIVERSITY,1858936;
UNIVERSITY OF CHICAGO,1888434;
EMORY UNIVERSITY,1859566;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1981217;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1891871;
WASHINGTON UNIVERSITY,1868036;
BETH ISRAEL MEDICAL CTR (NEW YORK),7701454;
BETH ISRAEL MEDICAL CTR (NEW YORK),7701454;
MIRIAM HOSPITAL,1866189;
JOHNS HOPKINS UNIVERSITY,1875197;
UNIVERSITY OF PENNSYLVANIA,2487851;
INDIANA UNIVERSITY BLOOMINGTON,2487856;
COLORADO STATE UNIVERSITY-FORT COLLINS,1884340;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1891941;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1891941;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1873959;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1895136;
UNIVERSITY OF KENTUCKY,7876977;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,2493103;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1877481;
JOHNS HOPKINS UNIVERSITY,1857928;
UNIVERSITY OF CALIFORNIA IRVINE,2102114;
RESEARCH TRIANGLE INSTITUTE,1961569;
YALE UNIVERSITY,1858286;
UNIVERSITY OF DELAWARE,1967602;
UNIVERSITY OF ILLINOIS AT CHICAGO,1909215;
UNIVERSITY OF ILLINOIS AT CHICAGO,1909215;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1866177;
LOUISIANA STATE UNIV HSC NEW ORLEANS,1866177;
JOHNS HOPKINS UNIVERSITY,1884996;
UNIVERSITY OF CALIFORNIA IRVINE,2102114;
WAYNE STATE UNIVERSITY,1859719;
WAYNE STATE UNIVERSITY,1877424;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1883781;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1887039;
YALE UNIVERSITY,1896292;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,1888430;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1883796;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1957904;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2408671;
"MC LEAN HOSPITAL (BELMONT, MA)",1867186;
UNIVERSITY OF IOWA,2106050;
UNIVERSITY OF KENTUCKY,1877493;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1869174;
BROWN UNIVERSITY,1878762;
HARVARD UNIVERSITY (MEDICAL SCHOOL),3062549;
HARVARD UNIVERSITY (MEDICAL SCHOOL),3062549;
UNIVERSITY OF KANSAS MEDICAL CENTER,1869116;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,2076451;
EMORY UNIVERSITY,6763376;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,2408859;
UNIVERSITY OF SOUTHERN CALIFORNIA,6418398;
MIRIAM HOSPITAL,1866189;
STANFORD UNIVERSITY,1876410;
STANFORD UNIVERSITY,1876410;
MASSACHUSETTS GENERAL HOSPITAL,1860162;
