JOHNS HOPKINS UNIVERSITY,1867790;
UNIVERSITY OF MINNESOTA TWIN CITIES,1895847;
CHILDREN'S HOSPITAL OF PHILADELPHIA,1888808;
PACIFIC NORTHWEST RESEARCH INSTITUTE,1900137;
UNIVERSITY OF MARYLAND COLLEGE PK CAMPUS,2401812;
PRINCETON UNIVERSITY,6189090;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1877566;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1877566;
LOYOLA UNIVERSITY CHICAGO,1897406;
UNIVERSITY OF SOUTH FLORIDA,3123605;
UNIVERSITY OF CALIF-LOS ALAMOS NAT LAB,1931572;
BETH ISRAEL DEACONESS MEDICAL CENTER,1901899;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1923871;
DARTMOUTH COLLEGE,1863940;
WISTAR INSTITUTE,1863878;
LANKENAU INSTITUTE FOR MEDICAL RESEARCH,1863878;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1870217;
MASSACHUSETTS GENERAL HOSPITAL,3124209;
YALE UNIVERSITY,1897228;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1858382;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1858382;
OHIO STATE UNIVERSITY,7732724;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1861681;
OHIO STATE UNIVERSITY,7149867;
YALE UNIVERSITY,1863916;
THOMAS JEFFERSON UNIVERSITY,3127422;
THOMAS JEFFERSON UNIVERSITY,3127422;
CASE WESTERN RESERVE UNIVERSITY,3127425;
UNIVERSITY OF MINNESOTA TWIN CITIES,6960799;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2083853;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1942504;
WAYNE STATE UNIVERSITY,1885137;
BRIGHAM AND WOMEN'S HOSPITAL,1888590;
LANKENAU INSTITUTE FOR MEDICAL RESEARCH,1861690;
FRED HUTCHINSON CANCER RESEARCH CENTER,1921608;
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,1966393;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1968997;
UNIVERSITY OF ILLINOIS AT CHICAGO,1890838;
EMORY UNIVERSITY,2190561;
UNIVERSITY OF WASHINGTON,1986699;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1877563;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1956048;
JOHNS HOPKINS UNIVERSITY,1878950;
WAYNE STATE UNIVERSITY,3129148;
DUKE UNIVERSITY,1865118;
GEORGETOWN UNIVERSITY,1872536;
HARVARD UNIVERSITY (SCH OF PUBLIC HLTH),1900891;
OHIO STATE UNIVERSITY,7716594;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1899544;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888483;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1970083;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1858113;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1877675;
MASSACHUSETTS GENERAL HOSPITAL,1858359;
UNIVERSITY OF PENNSYLVANIA,1897387;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1888690;
PRINCETON UNIVERSITY,1894197;
STATE UNIVERSITY NEW YORK STONY BROOK,1876179;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1940798;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888518;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888518;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888518;
UNIVERSITY OF SOUTHERN CALIFORNIA,1862413;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1877064;
WADSWORTH CENTER,3130359;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1862407;
UNIVERSITY OF WASHINGTON,1857804;
UNIVERSITY OF WASHINGTON,1939856;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1880972;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1894647;
DUKE UNIVERSITY,6388871;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1923544;
GEORGE WASHINGTON UNIVERSITY,1860336;
UNIVERSITY OF CALIFORNIA DAVIS,1898641;
FRED HUTCHINSON CANCER RESEARCH CENTER,1862412;
MEDICAL COLLEGE OF WISCONSIN,1905744;
OREGON HEALTH AND SCIENCE UNIVERSITY,1888519;
OKLAHOMA MEDICAL RESEARCH FOUNDATION,1876515;
UNIVERSITY OF LOUISVILLE,1858952;
UNIVERSITY OF CALIFORNIA SAN DIEGO,2138272;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1883479;
UNIVERSITY OF CINCINNATI,1871577;
UNIVERSITY OF CINCINNATI,1871577;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1966027;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1888719;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1895841;
DARTMOUTH COLLEGE,1864181;
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,3136037;
BROWN UNIVERSITY,1868928;
VANDERBILT UNIVERSITY,1884180;
UNIVERSITY OF CALIFORNIA IRVINE,1888814;
UNIVERSITY OF CALIFORNIA IRVINE,1888814;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,3141410;
FRED HUTCHINSON CANCER RESEARCH CENTER,1863977;
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,1872389;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,7748957;
WEILL MEDICAL COLLEGE OF CORNELL UNIV,1901887;
JOHNS HOPKINS UNIVERSITY,1888957;
UNIVERSITY OF SOUTH FLORIDA,1868577;
BOSTON MEDICAL CENTER,1875886;
UNIVERSITY OF CALIF-LOS ALAMOS NAT LAB,1916240;
LONG ISLAND JEWISH MEDICAL CENTER,1871171;
UNIVERSITY OF SOUTH ALABAMA,1864799;
UNIVERSITY OF SOUTH ALABAMA,1864799;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1898940;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,2223498;
YESHIVA UNIVERSITY,1888699;
YESHIVA UNIVERSITY,1888699;
UNIVERSITY OF WASHINGTON,1894032;
FOX CHASE CANCER CENTER,1885626;
UNIVERSITY OF CINCINNATI,1932494;
OREGON STATE UNIVERSITY,1932724;
TEXAS A&M UNIVERSITY SYSTEM,1867315;
NEW YORK MEDICAL COLLEGE,1881240;
UNIVERSITY OF SOUTHERN CALIFORNIA,6545166;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1964879;
FRED HUTCHINSON CANCER RESEARCH CENTER,1939896;
PURDUE UNIVERSITY WEST LAFAYETTE,1898033;
PURDUE UNIVERSITY WEST LAFAYETTE,1933436;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",8255640;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",8255640;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1894232;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1866203;
LOUISIANA STATE UNIV HSC NEW ORLEANS,2418842;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1877572;
AMC CANCER RESEARCH CENTER,3144802;
UNIVERSITY OF IOWA,1966334;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1966334;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1879175;
BENAROYA RESEARCH INST AT VIRGINIA MASON,2191262;
VANDERBILT UNIVERSITY,1894075;
HARVARD UNIVERSITY (SCH OF PUBLIC HLTH),1862542;
EMORY UNIVERSITY,1860021;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1940683;
WRIGHT STATE UNIVERSITY,1886375;
WRIGHT STATE UNIVERSITY,1886375;
BOSTON UNIVERSITY MEDICAL CAMPUS,1896578;
BOSTON UNIVERSITY MEDICAL CAMPUS,1896578;
DARTMOUTH COLLEGE,1899123;
UNIVERSITY OF MINNESOTA TWIN CITIES,1932225;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1916150;
TEMPLE UNIVERSITY,1877239;
MEDICAL COLLEGE OF WISCONSIN,1940357;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1868177;
JOHNS HOPKINS UNIVERSITY,1872975;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1938784;
UNIVERSITY OF KANSAS LAWRENCE,1891483;
UNIVERSITY OF KANSAS LAWRENCE,1891483;
BAYLOR COLLEGE OF MEDICINE,7354208;
UNIVERSITY OF ARIZONA,1858946;
UNIVERSITY OF SOUTH FLORIDA,1871284;
ONTARIO CANCER INSTITUTE,1967811;
CHILDREN'S HOSPITAL LOS ANGELES,1885804;
BRIGHAM AND WOMEN'S HOSPITAL,6388727;
WASHINGTON UNIVERSITY,1877652;
DUKE UNIVERSITY,1863317;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,2127057;
CLEVELAND CLINIC FOUNDATION,7713018;
CLEVELAND CLINIC FOUNDATION,7713018;
CLEVELAND CLINIC FOUNDATION,7713018;
OHIO STATE UNIVERSITY,1901153;
BURNHAM INSTITUTE FOR MEDICAL RESEARCH,3152673;
TUFTS UNIVERSITY BOSTON,1863106;
WAYNE STATE UNIVERSITY,1878349;
UNIVERSITY OF SOUTHERN CALIFORNIA,1888523;
AMERICAN NATIONAL RED CROSS,1955472;
UNIVERSITY OF TEXAS AUSTIN,8354863;
WAYNE STATE UNIVERSITY,1955703;
MICHIGAN STATE UNIVERSITY,1894643;
FRED HUTCHINSON CANCER RESEARCH CENTER,6388600;
YALE UNIVERSITY,2087647;
STANFORD UNIVERSITY,1961726;
TEXAS A&M UNIVERSITY SYSTEM,1879063;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,3158372;
UNIVERSITY OF CALIFORNIA LOS ANGELES,3082572;
CHILDREN'S HOSPITAL LOS ANGELES,1959182;
UNIVERSITY OF CINCINNATI,1922015;
UNIVERSITY OF SOUTHERN CALIFORNIA,1969048;
BURNHAM INSTITUTE FOR MEDICAL RESEARCH,1867196;
U OF L IMPERIAL COL OF SCI/TECHNLGY/MED,3161114;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,6309931;
UNIVERSITY OF PENNSYLVANIA,1860739;
UNIVERSITY OF PENNSYLVANIA,1860739;
UNIVERSITY OF PENNSYLVANIA,1860739;
YALE UNIVERSITY,7093779;
UNIVERSITY OF SOUTHERN CALIFORNIA,1992098;
WASHINGTON UNIVERSITY,1877652;
VANDERBILT UNIVERSITY,6932017;
CASE WESTERN RESERVE UNIVERSITY,3163329;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1881782;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1903148;
AMERICAN NATIONAL RED CROSS,1882748;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,7276953;
CHILDREN'S HOSPITAL BOSTON,1933571;
UNIVERSITY OF PENNSYLVANIA,2408390;
TEMPLE UNIVERSITY,1877245;
TEMPLE UNIVERSITY,1877245;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1871070;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1892887;
WAYNE STATE UNIVERSITY,1939853;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1886033;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1967823;
CASE WESTERN RESERVE UNIVERSITY,1869915;
UNIVERSITY OF SOUTH FLORIDA,1901910;
MASSACHUSETTS GENERAL HOSPITAL,1865195;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",3167499;
COLD SPRING HARBOR LABORATORY,1891546;
YESHIVA UNIVERSITY,1868745;
YESHIVA UNIVERSITY,1868745;
CASE WESTERN RESERVE UNIVERSITY,1877631;
UNIVERSITY OF MARYLAND BALTIMORE,1863911;
UNIVERSITY OF KENTUCKY,7875382;
CASE WESTERN RESERVE UNIVERSITY,1872486;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1882614;
UNIVERSITY OF WASHINGTON,1904857;
FRED HUTCHINSON CANCER RESEARCH CENTER,1904857;
CEDARS-SINAI MEDICAL CENTER,1942824;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1955334;
AMC CANCER RESEARCH CENTER,2104536;
JOHNS HOPKINS UNIVERSITY,1858107;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1859203;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1859203;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1859203;
CASE WESTERN RESERVE UNIVERSITY,6237152;
"PALO ALTO INSTITUTE FOR RES &EDU, INC.",6082540;
VIRGINIA COMMONWEALTH UNIVERSITY,1940485;
WASHINGTON UNIVERSITY,1873018;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1894642;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1969165;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1886597;
DANA-FARBER CANCER INSTITUTE,2274161;
WASHINGTON UNIVERSITY,1892934;
WAYNE STATE UNIVERSITY,7020611;
THOMAS JEFFERSON UNIVERSITY,1868202;
TEMPLE UNIVERSITY,1874940;
UNIVERSITY OF TEXAS AUSTIN,1862905;
VIRGINIA COMMONWEALTH UNIVERSITY,6084624;
JOHNS HOPKINS UNIVERSITY,6607221;
UNIVERSITY OF SOUTHERN CALIFORNIA,1881040;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,7747933;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",6878806;
UNIVERSITY OF CINCINNATI,1872812;
UNIVERSITY OF COLORADO DENVER,1865330;
FRED HUTCHINSON CANCER RESEARCH CENTER,1927522;
VANDERBILT UNIVERSITY,1968006;
CLEVELAND CLINIC FOUNDATION,1968779;
DUKE UNIVERSITY,1861012;
FOX CHASE CANCER CENTER,1864825;
LOYOLA UNIVERSITY CHICAGO,1939148;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1889457;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1889457;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1863933;
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,1899403;
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,1899403;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6090273;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6090273;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6717828;
TULANE UNIVERSITY OF LOUISIANA,1891890;
OHIO STATE UNIVERSITY,1881567;
OHIO STATE UNIVERSITY,1881567;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,6090292;
OREGON HEALTH AND SCIENCE UNIVERSITY,1955378;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,1903167;
EASTERN VIRGINIA MEDICAL SCHOOL,1860015;
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,1860015;
WASHINGTON UNIVERSITY,1927565;
UNIVERSITY OF PENNSYLVANIA,1882180;
UNIVERSITY OF PENNSYLVANIA,1876986;
SCRIPPS RESEARCH INSTITUTE,1898943;
INSTITUTE FOR CANCER RESEARCH,1934106;
UNIV OF MED/DENT NJ-SCH OSTEOPATHIC MED,1972666;
UNIVERSITY OF SOUTHERN CALIFORNIA,1862413;
UNIVERSITY OF MARYLAND BALTIMORE,1893652;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6094204;
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,1883086;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1865781;
STANFORD UNIVERSITY,1872574;
DANA-FARBER CANCER INSTITUTE,1888685;
UPSTATE MEDICAL UNIVERSITY,2093896;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1922893;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1898941;
UNIVERSITY OF CHICAGO,1938214;
CASE WESTERN RESERVE UNIVERSITY,1882063;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1872521;
UNIVERSITY OF MISSOURI-COLUMBIA,1883102;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1968058;
OREGON HEALTH AND SCIENCE UNIVERSITY,6095799;
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,1865904;
UNIVERSITY OF CHICAGO,1901946;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1877182;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1898880;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1857759;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1857759;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1885418;
MASSACHUSETTS GENERAL HOSPITAL,6097162;
WASHINGTON UNIVERSITY,1893888;
WAYNE STATE UNIVERSITY,1898885;
OREGON HEALTH AND SCIENCE UNIVERSITY,1888519;
UNIVERSITY OF SOUTH FLORIDA,1877639;
ROSWELL PARK CANCER INSTITUTE CORP,2101804;
UNIVERSITY OF CALIFORNIA IRVINE,1894124;
UNIVERSITY OF CHICAGO,1925718;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1888830;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1901881;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1980739;
UNIVERSITY OF NEW MEXICO,1891582;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1888676;
UNIVERSITY OF KENTUCKY,1874012;
UNIVERSITY OF CHICAGO,6098995;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,6098998;
UNIVERSITY OF TENNESSEE KNOXVILLE,1891501;
AMC CANCER RESEARCH CENTER,1863928;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1867574;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1868174;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1877662;
LOYOLA UNIVERSITY CHICAGO,6099593;
MASSACHUSETTS GENERAL HOSPITAL,1882057;
FRED HUTCHINSON CANCER RESEARCH CENTER,1883974;
FRED HUTCHINSON CANCER RESEARCH CENTER,2110020;
ROSWELL PARK CANCER INSTITUTE CORP,1901166;
UNIVERSITY OF WASHINGTON,1865409;
UNIVERSITY OF ROCHESTER,1860014;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,1964853;
SIDNEY KIMMEL CANCER CENTER,6106850;
HENRY FORD HEALTH SYSTEM,6106853;
CLEVELAND CLINIC FOUNDATION,1877642;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1881014;
"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",6106892;
EMORY UNIVERSITY,7020743;
EMORY UNIVERSITY,7020743;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,2081505;
THOMAS JEFFERSON UNIVERSITY,2420014;
FRED HUTCHINSON CANCER RESEARCH CENTER,6564729;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1863841;
BRIGHAM AND WOMEN'S HOSPITAL,1899770;
WAYNE STATE UNIVERSITY,2090253;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1869252;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1883114;
SCRIPPS RESEARCH INSTITUTE,6321105;
BOSTON UNIVERSITY MEDICAL CAMPUS,1883975;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",1885794;
JOHNS HOPKINS UNIVERSITY,1935164;
EMORY UNIVERSITY,1935164;
BAYLOR COLLEGE OF MEDICINE,6107654;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1864850;
BAYLOR COLLEGE OF MEDICINE,7353764;
CLEVELAND STATE UNIVERSITY,1930293;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1884567;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1863862;
OREGON RESEARCH INSTITUTE,1883989;
UNIVERSITY OF MARYLAND BALT CO CAMPUS,1894166;
UNIVERSITY OF MINNESOTA TWIN CITIES,1867559;
ALBANY MEDICAL COLLEGE,1925804;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1895731;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1861017;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1861017;
BUCK INSTITUTE FOR AGE RESEARCH,1875150;
UNIVERSITY OF COLORADO DENVER,6885614;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1900292;
WASHINGTON UNIVERSITY,8314800;
METROHEALTH MEDICAL CENTER,1877645;
BAYLOR COLLEGE OF MEDICINE,6207844;
WASHINGTON UNIVERSITY,7830333;
BAYLOR COLLEGE OF MEDICINE,7353740;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",1921891;
UNIVERSITY OF SOUTH DAKOTA,1889213;
BETH ISRAEL DEACONESS MEDICAL CENTER,6109430;
UNIVERSITY OF SOUTHERN CALIFORNIA,1898841;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",1871051;
OHIO STATE UNIVERSITY,1954982;
VANDERBILT UNIVERSITY,1860020;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",8487700;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,2212695;
UNIVERSITY OF WISCONSIN MADISON,2212695;
CTR FOR MOLECULAR MEDICINE/IMMUNOLOGY,1879193;
DANA-FARBER CANCER INSTITUTE,1867373;
"RHODE ISLAND HOSPITAL (PROVIDENCE, RI)",1873783;
UNIVERSITY OF WASHINGTON,6115587;
BETH ISRAEL DEACONESS MEDICAL CENTER,1887480;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1860317;
UNIVERSITY OF CHICAGO,1871403;
CLEVELAND CLINIC FOUNDATION,7713086;
UNIVERSITY OF CALIF-LAWRNC LVRMR NAT LAB,6116531;
UNIVERSITY OF FLORIDA,6274577;
WASHINGTON UNIVERSITY,6116535;
UNIVERSITY OF ALASKA ANCHORAGE,1861915;
UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,1861915;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,6212553;
"IMMUNE DISEASE INSTITUTE, INC.",6365631;
UNIV OF MED/DENT NJ-SCH OSTEOPATHIC MED,1881519;
UNIVERSITY OF SOUTHERN CALIFORNIA,1945788;
CASE WESTERN RESERVE UNIVERSITY,7965179;
UNIVERSITY OF PENNSYLVANIA,1862771;
SUNNYBROOK &WOMEN'S COLL HLTH SCIS CTR,1968366;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1883480;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,6117406;
BOSTON MEDICAL CENTER,1882735;
UNIVERSITY OF ARIZONA,1895831;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,6241521;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,2105373;
UNIVERSITY OF IOWA,1935008;
UNIVERSITY OF CINCINNATI,1875819;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1883467;
NORTHWESTERN UNIVERSITY,2503129;
MASSACHUSETTS GENERAL HOSPITAL,1880778;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1894103;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1888668;
LOMA LINDA UNIVERSITY,1861156;
H. LEE MOFFITT CANCER CTR &RES INST,2211645;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,7944001;
DANA-FARBER CANCER INSTITUTE,1942732;
BOSTON MEDICAL CENTER,1883891;
BOSTON MEDICAL CENTER,1883891;
BOSTON MEDICAL CENTER,1883891;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1861007;
UNIVERSITY OF KENTUCKY,1883986;
UNIVERSITY OF UTAH,6125042;
UNIVERSITY OF MINNESOTA TWIN CITIES,1903178;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1884045;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1955018;
CASE WESTERN RESERVE UNIVERSITY,6587738;
RIVERSIDE RESEARCH INSTITUTE,8398660;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,2429667;
DANA-FARBER CANCER INSTITUTE,1863036;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1967906;
UNIVERSITY OF SOUTHERN CALIFORNIA,1861222;
SAINT LOUIS UNIVERSITY,1857756;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1876592;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1868599;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1868599;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,1868599;
UNIVERSITY OF SOUTHERN CALIFORNIA,1941422;
WAYNE STATE UNIVERSITY,2107032;
JOHNS HOPKINS UNIVERSITY,2146873;
FRED HUTCHINSON CANCER RESEARCH CENTER,1880375;
UNIVERSITY OF PENNSYLVANIA,1876986;
UNIVERSITY OF PENNSYLVANIA,1876986;
UNIVERSITY OF KENTUCKY,7875375;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1894074;
JOHNS HOPKINS UNIVERSITY,1881268;
UNIVERSITY OF NEVADA RENO,3063919;
MCGILL UNIVERSITY,6174012;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,3168170;
YESHIVA UNIVERSITY,6174153;
BRIGHAM AND WOMEN'S HOSPITAL,1898934;
UNIVERSITY OF IOWA,8485209;
YESHIVA UNIVERSITY,1899115;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,6895846;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1967818;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,2451560;
UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,2451560;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1939199;
MASSACHUSETTS GENERAL HOSPITAL,1887033;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,6181228;
"MAYO CLINIC COLL OF MEDICINE, ROCHESTER",6180918;
UNIVERSITY OF CALIFORNIA SAN DIEGO,6409709;
UNIVERSITY OF HAWAII AT MANOA,1903184;
LOYOLA UNIVERSITY CHICAGO,1869256;
VANDERBILT UNIVERSITY,6961135;
FRED HUTCHINSON CANCER RESEARCH CENTER,1901168;
IOWA STATE UNIVERSITY,6181794;
DANA-FARBER CANCER INSTITUTE,2274161;
DUKE UNIVERSITY,1900288;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,6182841;
MCP HAHNEMANN UNIVERSITY,1857776;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1972567;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1972567;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1972567;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,6998711;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1894119;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1968740;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1872545;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1862146;
UNIVERSITY OF MARYLAND BALTIMORE,8058838;
WASHINGTON UNIVERSITY,1877178;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1877178;
UNIVERSITY OF WASHINGTON,1877623;
UNIVERSITY OF KENTUCKY,7875365;
UNIVERSITY OF MINNESOTA TWIN CITIES,6183528;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6192240;
LA JOLLA INST FOR MOLECULAR MEDICINE,1885140;
SCRIPPS RESEARCH INSTITUTE,1885140;
MARY IMOGENE BASSETT HOSPITAL,1886029;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1860494;
UNIVERSITY OF FLORIDA,2620515;
COLORADO STATE UNIVERSITY-FORT COLLINS,1859164;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1883046;
THOMAS JEFFERSON UNIVERSITY,1879900;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1894086;
JOHNS HOPKINS UNIVERSITY,1955822;
